Customer_ID,Frequency,Monetary,Recency
3416,10,75.72,255
3417,21,218.33,207
3418,2,22.91,44
3419,6,33.36,313
3420,11,227.79,235
3421,13,239.07999999999998,276
3422,1,2.11,338
3423,1,4.3,277
3424,5,31.35,304
3425,1,7.23,118
3426,4,20.24,214
3427,4,21.53,276
3428,5,39.47,242
3429,11,43.730000000000004,324
3430,4,41.18,241
3431,4,20.369999999999997,334
3432,9,86.25,129
3433,9,325.69,242
3434,3,159.17000000000002,299
3435,1,6.21,226
3436,2,13.57,336
3437,9,79.12,266
3438,10,65.46,211
3439,18,214.03,311
3440,1,8.04,335
3441,6,63.87,258
3442,1,1.75,335
3443,2,37.44,267
3444,90,1183.8,120
3445,13,61.99,251
3446,11,129.85,276
3447,10,214.51,316
3448,1,4.74,301
3449,29,213.64,263
3450,1,28.02,101
3451,1,3.13,349
3452,1,9.5,344
3453,4,64.49,327
3454,3,16.07,129
3455,7,51.67,259
3456,15,161.28,281
3457,43,969.79,120
3458,20,122.97,220
3459,3,25.7,355
3460,2,4.4399999999999995,311
3461,6,94.41999999999999,291
3462,14,138.63,324
3463,17,164.72,106
3464,7,32.4,251
3465,4,32.52,305
3466,1,3.62,310
3467,6,76.34,311
3468,5,107.00999999999999,282
3469,3,21.43,230
3470,26,266.46,312
3471,5,62.69,287
3472,7,18.23,276
3473,1,14.67,293
3474,4,43.21,311
3475,5,121.82000000000001,347
3476,16,158.47,254
3477,11,152.98,308
3478,8,194.61,312
3479,6,20.35,77
3480,6,110.63,44
3481,25,293.86,262
3482,7,112.11,316
3483,2,5.9399999999999995,302
3484,11,247.78,271
3485,4,24.89,284
3486,5,26.700000000000003,299
3487,18,252.36,271
3488,7,45.83,176
3489,11,332.56,274
3490,6,57.68,310
3491,6,42.79,177
3492,14,139.88,87
3493,3,20.63,283
3494,1,3.54,362
3495,5,55.57,334
3496,3,27.810000000000002,269
3497,6,34.86,266
3498,3,28.71,358
3499,14,174.34,280
3500,29,241.5,277
3501,5,45.61,344
3502,4,29.93,313
3503,35,360.11,270
3504,2,12.8,250
3505,14,129.07999999999998,266
3506,5,65.79,257
3507,3,33.71,169
3508,2,47.059999999999995,264
3509,10,96.74,240
3510,7,49.98,163
3511,12,564.87,255
3512,11,112.96000000000001,294
3513,5,45.85,215
3514,6,30.94,287
3515,8,81.38,266
3516,10,47.86,158
3517,4,26.46,295
3518,1,3.24,346
3519,2,22.29,311
3520,9,151.25,294
3521,1,14.43,267
3522,2,17.2,289
3523,2,13.98,281
3524,18,208.45,302
3525,1,6.07,102
3526,2,14.309999999999999,198
3527,1,156.94,244
3528,5,88.26,345
3529,3,20.73,280
3530,22,485.68,235
3531,5,25.740000000000002,305
3532,6,25.54,241
3533,5,61.800000000000004,298
3534,1,11.88,305
3535,3,37.19,267
3536,12,120.57,271
3537,1,20.46,331
3538,16,189.10999999999999,85
3539,13,225.74,295
3540,8,83.22,353
3541,6,39.809999999999995,241
3542,2,11.18,119
3543,11,85.69,320
3544,1,8.43,345
3545,4,12.74,232
3546,9,64.54,304
3547,2,6.0,259
3548,2,8.96,98
3549,11,91.09,226
3550,22,218.15,276
3551,30,222.97,271
3552,10,126.25999999999999,263
3553,4,11.75,311
3554,3,37.6,225
3555,1,6.54,326
3556,1,8.87,230
3557,2,10.82,303
3558,3,9.69,291
3559,1,7.57,348
3560,3,23.61,338
3561,7,96.21000000000001,120
3562,7,67.47,317
3563,5,28.94,299
3564,1,6.07,50
3565,3,13.58,251
3566,1,18.63,261
3567,3,69.87,312
3568,7,45.879999999999995,289
3569,3,40.24,15
3570,1,13.44,288
3571,4,27.689999999999998,243
3572,7,79.06,284
3573,13,67.27,54
3574,7,87.84,352
3575,4,27.25,270
3576,5,56.61,292
3577,1,16.82,302
3578,2,9.89,195
3579,6,42.01,330
3580,1,3.9,233
3581,6,82.67,351
3582,1,16.12,271
3583,2,9.41,31
3584,6,102.78999999999999,83
3585,3,48.22,181
3586,10,68.86,303
3587,1,11.46,360
3588,12,220.48,293
3589,4,16.15,278
3590,6,61.92,260
3591,9,80.33,83
3592,6,41.35,246
3593,1,5.32,335
3594,4,21.919999999999998,318
3595,18,69.35,220
3596,2,19.61,361
3597,1,4.57,251
3598,12,39.83,285
3599,19,367.44,326
3600,10,72.81,309
3601,5,32.129999999999995,310
3602,4,71.08,318
3603,1,1.42,309
3604,3,6.890000000000001,221
3605,1,5.73,265
3606,6,81.00999999999999,281
3607,25,369.78,289
3608,6,63.5,123
3609,1,6.75,195
3610,1,11.94,364
3611,8,89.38,292
3612,3,20.76,295
3613,4,50.620000000000005,304
3614,1,4.84,287
3615,7,77.57,261
3616,5,48.73,150
3617,4,37.3,241
3618,2,12.93,93
3619,2,62.099999999999994,173
3620,4,47.36,74
3621,17,269.79,138
3622,1,16.18,333
3623,4,15.55,292
3624,2,32.949999999999996,303
3625,4,26.250000000000004,184
3626,7,116.6,256
3627,1,3.88,116
3628,1,7.43,77
3629,1,17.37,318
3630,4,48.230000000000004,200
3631,4,36.74,351
3632,2,11.49,263
3633,5,23.53,234
3634,7,65.67,101
3635,3,26.29,336
3636,5,42.66,288
3637,2,19.43,263
3638,1,2.17,107
3639,5,27.33,194
3640,1,8.38,327
3641,3,13.02,236
3642,1,12.25,260
3643,1,4.0,260
3644,7,258.95,253
3645,1,18.32,363
3646,4,28.66,291
3647,2,21.130000000000003,203
3648,26,259.62,148
3649,8,23.62,321
3650,1,6.0,1
3651,1,8.75,247
3652,12,174.1,23
3653,2,14.66,340
3654,4,30.41,315
3655,4,35.86,99
3656,4,70.97,248
3657,19,185.51,298
3658,4,19.39,247
3659,1,10.23,148
3660,11,108.69,308
3661,2,38.82,345
3662,23,150.76,134
3663,2,10.43,344
3664,3,24.57,116
3665,13,79.01,116
3666,14,95.86,256
3667,6,26.42,230
3668,3,2.4699999999999998,109
3669,1,10.43,345
3670,1,3.38,276
3671,5,18.09,326
3672,7,78.53999999999999,313
3673,20,455.63,292
3674,15,479.0,312
3675,14,196.88,296
3676,35,627.89,298
3677,2,9.66,246
3678,1,5.66,292
3679,5,38.2,319
3680,6,29.36,259
3681,13,221.0,215
3682,7,84.07000000000001,295
3683,5,33.519999999999996,299
3684,4,50.57,243
3685,8,102.74,289
3686,50,405.44,298
3687,30,228.32,163
3688,2,35.44,285
3689,5,184.83999999999997,312
3690,1,4.57,348
3691,11,106.64,273
3692,5,33.59,266
3693,4,12.95,145
3694,2,9.49,33
3695,1,9.5,363
3696,4,18.36,345
3697,16,413.4,151
3698,3,10.629999999999999,270
3699,12,99.17999999999999,239
3700,11,78.22,274
3701,2,18.39,124
3702,1,18.63,330
3703,14,73.75,148
3704,11,79.55,255
3705,2,12.6,340
3706,1,4.38,38
3707,21,139.15,231
3708,6,69.04,351
3709,10,121.92,239
3710,2,49.74,229
3711,16,266.44,289
3712,1,21.55,317
3713,2,14.379999999999999,296
3714,1,2.0,361
3715,18,327.34000000000003,315
3716,4,14.9,215
3717,5,41.43,219
3718,2,54.31,122
3719,47,420.71999999999997,301
3720,12,105.88,267
3721,3,21.9,159
3722,2,14.44,358
3723,10,295.19,290
3724,3,37.36,351
3725,24,230.63,297
3726,5,64.78,284
3727,8,96.82,310
3728,28,399.44,119
3729,8,63.65,304
3730,11,105.0,304
3731,18,186.14,311
3732,15,144.37,247
3733,1,5.31,349
3734,16,394.2,297
3735,10,138.67,290
3736,7,134.69,310
3737,6,63.27,235
3738,7,45.51,253
3739,1,2.59,94
3740,5,26.68,319
3741,2,15.23,298
3742,4,38.06,208
3743,17,251.83,124
3744,12,237.6,267
3745,2,11.7,255
3746,12,104.12,284
3747,2,33.269999999999996,313
3748,1,5.73,296
3749,38,480.55,226
3750,6,10.81,307
3751,40,485.47,211
3752,2,14.65,355
3753,8,53.379999999999995,191
3754,16,357.18,288
3755,3,21.19,310
3756,5,38.230000000000004,194
3757,3,11.25,301
3758,16,128.61,234
3759,17,467.59,177
3760,7,52.26,293
3761,30,169.05,130
3762,6,62.099999999999994,321
3763,1,18.43,278
3764,10,90.32000000000001,287
3765,1,14.43,155
3766,1,5.59,298
3767,26,391.59,299
3768,5,32.36,316
3769,1,5.38,199
3770,16,269.2,296
3771,18,412.48,213
3772,1,7.98,107
3773,35,216.5,294
3774,31,575.38,292
3775,1,7.94,219
3776,7,86.15,289
3777,2,16.43,300
3778,24,422.68,289
3779,3,31.74,287
3780,3,60.010000000000005,302
3781,15,124.59,255
3782,25,207.39,270
3783,18,231.98999999999998,101
3784,6,155.12,311
3785,24,276.40999999999997,243
3786,1,9.62,351
3787,15,156.87,113
3788,10,97.7,98
3789,1,6.27,352
3790,3,15.719999999999999,310
3791,5,38.92,324
3792,7,42.49,283
3793,1,2.37,333
3794,1,6.87,275
3795,3,39.68,309
3796,13,542.62,271
3797,3,39.34,248
3798,5,22.67,219
3799,12,66.55,297
3800,3,51.74,176
3801,13,60.26,291
3802,10,78.08,309
3803,30,570.82,299
3804,11,92.8,316
3805,2,12.010000000000002,302
3806,2,9.35,317
3807,1,3.13,309
3808,4,44.69,308
3809,2,40.120000000000005,342
3810,2,6.67,303
3811,1,7.06,256
3812,1,8.65,299
3813,4,22.91,164
3814,2,14.9,310
3815,3,24.87,43
3816,1,25.56,353
3817,2,9.31,326
3818,5,28.96,227
3819,1,11.8,127
3820,3,58.03,9
3821,2,26.9,253
3822,9,83.96,136
3823,19,263.03000000000003,288
3824,4,71.88,304
3825,7,74.79,192
3826,9,103.53999999999999,288
3827,8,85.27,274
3828,6,48.47,295
3829,15,168.1,289
3830,1,8.31,169
3831,2,7.15,54
3832,11,112.21,296
3833,2,5.13,261
3834,51,1347.18,111
3835,2,18.22,302
3836,1,27.08,138
3837,5,25.39,303
3838,5,45.92,334
3839,1,225.33,166
3840,6,94.06,3
3841,13,297.11,274
3842,11,119.28,273
3843,1,27.75,301
3844,4,64.62,291
3845,3,16.16,141
3846,4,51.91,282
3847,3,27.04,323
3848,2,14.9,341
3849,1,6.75,324
3850,10,167.28,298
3851,1,4.81,309
3852,2,15.98,190
3853,2,10.120000000000001,354
3854,14,435.64,267
3855,25,201.25,261
3856,23,518.33,256
3857,5,45.519999999999996,77
3858,2,22.29,277
3859,12,59.16,231
3860,5,29.509999999999998,312
3861,5,37.129999999999995,260
3862,2,7.640000000000001,271
3863,1,5.87,322
3864,1,6.82,299
3865,2,9.26,288
3866,10,55.980000000000004,269
3867,2,23.5,239
3868,8,82.19,102
3869,1,8.0,319
3870,1,4.09,337
3871,13,101.39,295
3872,3,24.44,232
3873,1,4.57,353
3874,12,102.82,218
3875,3,27.86,348
3876,4,69.7,219
3877,1,7.9,248
3878,1,5.73,358
3879,2,15.8,345
3880,5,36.11,257
3881,1,9.06,358
3882,2,13.76,130
3883,9,110.57,236
3884,3,14.67,229
3885,5,30.71,309
3886,1,9.12,101
3887,1,3.48,145
3888,3,54.98,271
3889,1,14.14,233
3890,2,31.259999999999998,302
3891,2,12.95,288
3892,4,42.230000000000004,348
3893,4,22.72,231
3894,12,145.69,283
3895,2,11.2,137
3896,2,8.58,343
3897,3,7.630000000000001,261
3898,1,11.02,229
3899,1,8.46,308
3900,13,152.2,232
3901,1,24.38,103
3902,1,11.65,106
3903,2,32.019999999999996,207
3904,2,11.49,319
3905,2,35.11,283
3906,1,5.12,185
3907,1,14.25,282
3908,3,24.13,246
3909,3,32.0,338
3910,1,7.44,347
3911,1,14.28,316
3912,1,4.75,327
3913,1,5.73,363
3914,1,7.23,180
3915,2,25.43,290
3916,4,21.5,258
3917,1,5.0,321
3918,2,26.25,47
3919,1,18.25,136
3920,3,26.85,262
3921,1,3.44,361
3922,4,79.07,207
3923,1,19.3,227
3924,1,5.12,206
3925,3,14.280000000000001,302
3926,2,11.25,338
3927,1,7.43,358
3928,21,250.75,271
3929,1,9.13,286
3930,3,20.07,215
3931,5,36.47,102
3932,8,74.96,306
3933,7,52.96,336
3934,18,152.13,155
3935,4,90.55,341
3936,3,11.4,275
3937,3,22.21,326
3938,2,8.25,289
3939,1,4.3,305
3940,3,18.150000000000002,272
3941,21,264.29,264
3942,7,53.84,308
3943,1,4.5,240
3944,2,20.73,284
3945,37,441.29,292
3946,7,66.45,291
3947,2,10.77,296
3948,1,7.62,332
3949,22,125.59,197
3950,2,10.79,336
3951,1,12.54,273
3952,4,33.93,198
3953,3,54.47,297
3954,1,3.34,287
3955,6,50.160000000000004,332
3956,1,4.98,274
3957,8,130.83,247
3958,2,8.95,238
3959,1,5.12,251
3960,1,8.93,302
3961,4,20.75,217
3962,2,12.01,300
3963,1,9.48,286
3964,1,2.11,313
3965,5,38.02,350
3966,4,20.69,314
3967,5,31.729999999999997,324
3968,2,37.36,288
3969,8,72.28,119
3970,6,32.4,232
3971,1,10.56,332
3972,1,6.07,189
3973,1,6.75,304
3974,4,41.739999999999995,324
3975,7,69.67,283
3976,3,21.37,227
3977,1,9.21,54
3978,11,182.42,141
3979,2,34.06,286
3980,1,14.02,210
3981,2,6.07,193
3982,1,4.04,176
3983,1,3.34,324
3984,1,4.26,206
3985,6,28.21,284
3986,3,40.74,313
3987,6,56.66,319
3988,2,13.09,88
3989,3,36.46,362
3990,3,11.35,360
3991,2,17.7,336
3992,4,26.189999999999998,364
3993,3,35.94,336
3994,17,133.32,270
3995,2,7.050000000000001,218
3996,7,61.77,240
3997,11,107.6,271
3998,1,9.4,259
3999,10,80.83,298
4000,2,33.76,283
4001,2,36.620000000000005,345
4002,2,20.98,100
4003,4,24.0,291
4004,7,132.91,310
4005,2,15.469999999999999,209
4006,37,380.76,118
4007,2,13.77,361
4008,4,64.28,309
4009,9,79.87,291
4010,2,9.39,358
4011,1,4.77,306
4012,1,8.46,262
4013,1,1.58,330
4014,4,29.57,334
4015,1,4.88,281
4016,1,6.75,333
4017,3,37.03,12
4018,3,39.45,311
4019,1,7.73,265
4020,1,2.0,337
4021,4,24.08,287
4022,7,134.49,330
4023,1,14.7,185
4024,16,217.78,319
4025,1,19.0,322
4026,20,377.96,320
4027,7,58.24,199
4028,1,3.75,89
4029,1,2.11,326
4030,1,8.88,183
4031,2,14.62,316
4032,4,104.15,266
4033,5,74.38,204
4034,2,7.3,252
4035,1,2.31,281
4036,4,44.09,137
4037,1,9.35,257
4038,5,77.92999999999999,336
4039,3,55.22,334
4040,9,119.58999999999999,310
4041,7,179.4,299
4042,34,196.44,150
4043,1,12.43,271
4044,2,14.04,315
4045,5,87.89,181
4046,11,30.630000000000003,257
4047,7,57.14,233
4048,4,211.14,285
4049,1,7.23,310
4050,1,41.69,347
4051,5,36.06,304
4052,4,22.0,340
4053,1,3.88,290
4054,1,11.69,326
4055,1,3.54,298
4056,4,61.06,161
4057,2,41.07,170
4058,4,33.95,291
4059,11,156.3,211
4060,2,62.14,255
4061,1,11.94,170
4062,4,66.08,227
4063,2,18.84,340
4064,2,13.49,330
4065,1,5.46,292
4066,1,14.25,283
4067,1,8.5,252
4068,4,30.45,239
4069,3,20.79,357
4070,1,2.11,264
4071,4,30.82,280
4072,14,178.32,159
4073,7,49.2,357
4074,1,9.62,287
4075,2,16.85,318
4076,1,4.19,227
4077,4,31.72,179
4078,5,51.54,310
4079,1,10.9,319
4080,1,21.75,310
4081,1,4.75,286
4082,3,21.53,345
4083,1,9.62,27
4084,13,135.48,158
4085,3,24.0,343
4086,2,10.92,240
4087,2,18.130000000000003,349
4088,1,8.37,341
4089,1,20.05,189
4090,2,9.55,355
4091,6,25.78,356
4092,2,76.03999999999999,285
4093,1,8.25,319
4094,4,102.66,316
4095,1,1.75,339
4096,1,15.48,359
4097,4,88.52000000000001,340
4098,2,24.400000000000002,237
4099,2,13.9,126
4100,1,10.3,97
4101,1,22.88,187
4102,2,7.6499999999999995,245
4103,3,21.2,142
4104,1,8.73,145
4105,1,17.94,329
4106,2,8.44,355
4107,1,6.81,299
4108,2,13.76,322
4109,3,37.96,40
4110,1,13.58,199
4111,1,11.65,325
4112,1,8.87,185
4113,13,76.55,75
4114,1,16.8,285
4115,1,22.18,141
4116,4,48.870000000000005,227
4117,1,4.29,123
4118,3,20.16,289
4119,1,15.16,312
4120,1,15.06,283
4121,3,21.990000000000002,290
4122,10,237.53,364
4123,1,2.0,268
4124,5,41.3,306
4125,1,3.82,316
4126,10,140.36,292
4127,6,57.87,299
4128,1,2.11,260
4129,1,6.75,320
4130,2,82.91,305
4131,1,1.77,360
4132,3,13.9,275
4133,1,14.57,313
4134,1,13.61,306
4135,2,6.83,312
4136,4,22.56,259
4137,1,5.73,337
4138,3,28.82,25
4139,2,20.14,284
4140,4,11.57,172
4141,2,15.48,331
4142,1,7.0,345
4143,2,18.599999999999998,350
4144,1,66.22,310
4145,4,40.8,339
4146,15,200.08,297
4147,6,34.46,304
4148,4,28.84,338
4149,2,7.050000000000001,319
4150,1,3.31,263
4151,3,24.24,139
4152,2,5.66,289
4153,8,117.89,311
4154,4,43.33,303
4155,4,21.23,360
4156,3,27.2,308
4157,8,284.94,318
4158,15,96.92,289
4159,1,6.07,337
4160,1,11.6,323
4161,1,8.69,40
4162,4,22.16,277
4163,1,13.62,48
4164,2,4.279999999999999,308
4165,2,25.91,103
4166,6,52.17,334
4167,4,22.29,355
4168,1,31.68,204
4169,3,69.86999999999999,17
4170,3,13.75,210
4171,1,6.93,270
4172,2,6.1899999999999995,311
4173,2,16.03,204
4174,1,6.35,232
4175,4,83.78,240
4176,1,18.52,359
4177,3,11.89,298
4178,1,10.92,277
4179,1,37.81,210
4180,3,261.15,333
4181,3,23.78,33
4182,10,94.87,270
4183,3,31.340000000000003,247
4184,1,5.12,110
4185,10,100.66,273
4186,4,21.12,206
4187,3,14.2,242
4188,6,91.92999999999999,120
4189,1,7.77,176
4190,1,5.8,226
4191,6,81.16999999999999,118
4192,2,52.349999999999994,133
4193,1,20.1,158
4194,3,49.33,269
4195,3,19.69,43
4196,1,35.66,14
4197,2,20.5,159
4198,1,12.13,273
4199,3,17.16,311
4200,1,8.5,359
4201,6,43.489999999999995,65
4202,1,16.02,160
4203,1,6.0,128
4204,2,7.6499999999999995,284
4205,2,9.52,241
4206,2,21.119999999999997,359
4207,2,18.439999999999998,253
4208,6,115.49000000000001,282
4209,5,18.86,276
4210,2,21.04,255
4211,3,16.71,337
4212,3,11.4,301
4213,5,21.99,303
4214,5,32.24,361
4215,1,6.35,267
4216,1,37.56,304
4217,4,57.519999999999996,254
4218,4,34.14,100
4219,1,5.87,298
4220,2,15.260000000000002,316
4221,5,55.93,128
4222,5,43.25,255
4223,19,187.67,269
4224,15,111.42,230
4225,1,4.38,334
4226,6,31.03,59
4227,5,42.29,275
4228,2,7.92,347
4229,4,26.369999999999997,264
4230,3,434.53,281
4231,1,27.75,292
4232,1,5.18,138
4233,6,83.99000000000001,310
4234,3,22.98,318
4235,4,28.09,323
4236,4,28.169999999999998,152
4237,7,53.58,96
4238,6,112.93,348
4239,1,6.95,290
4240,2,10.41,296
4241,2,27.68,242
4242,1,5.25,326
4243,2,36.629999999999995,358
4244,1,4.91,316
4245,3,40.27,351
4246,9,211.82,267
4247,6,37.37,262
4248,4,42.83,323
4249,2,67.99000000000001,177
4250,6,22.14,291
4251,9,137.68,275
4252,1,2.06,340
4253,1,7.88,180
4254,5,29.39,289
4255,2,36.17,71
4256,6,36.11,314
4257,1,3.62,311
4258,4,17.919999999999998,287
4259,3,22.14,306
4260,2,12.09,252
4261,2,15.82,273
4262,5,25.25,284
4263,1,5.52,274
4264,2,17.990000000000002,262
4265,1,24.87,219
4266,1,27.26,331
4267,1,6.35,161
4268,12,85.02,173
4269,1,8.46,308
4270,3,22.77,331
4271,3,11.11,255
4272,5,38.269999999999996,218
4273,2,11.559999999999999,293
4274,1,4.26,337
4275,1,4.91,345
4276,1,6.25,316
4277,4,21.53,169
4278,1,11.18,329
4279,1,5.12,263
4280,3,16.66,282
4281,2,11.09,268
4282,2,15.77,318
4283,1,3.41,134
4284,1,2.11,310
4285,2,9.120000000000001,315
4286,1,11.0,220
4287,2,65.57,270
4288,2,19.61,273
4289,8,51.760000000000005,259
4290,2,12.14,271
4291,1,7.44,267
4292,2,21.32,334
4293,3,19.42,321
4294,3,20.9,306
4295,1,2.13,284
4296,3,12.620000000000001,270
4297,1,4.23,322
4298,4,27.150000000000002,24
4299,4,24.03,283
4300,1,7.43,226
4301,5,54.269999999999996,322
4302,3,44.5,298
4303,3,16.03,296
4304,1,8.98,218
4305,1,3.87,353
4306,1,22.38,213
4307,2,7.26,312
4308,3,112.94000000000001,187
4309,6,111.42,313
4310,2,20.29,307
4311,3,15.8,128
4312,3,19.32,248
4313,3,15.09,319
4314,1,5.79,233
4315,1,7.9,155
4316,16,264.49,299
4317,2,16.19,343
4318,2,6.86,244
4319,2,21.06,311
4320,1,7.15,229
4321,2,9.920000000000002,111
4322,6,69.26,275
4323,5,32.739999999999995,304
4324,2,10.04,245
4325,2,40.21,329
4326,3,27.2,298
4327,2,13.89,310
4328,4,15.27,295
4329,4,32.46,285
4330,3,23.83,327
4331,4,21.64,315
4332,3,14.459999999999999,351
4333,1,2.04,274
4334,9,107.72999999999999,263
4335,1,8.25,345
4336,3,28.14,113
4337,6,55.39,164
4338,3,72.42,302
4339,3,22.14,316
4340,2,5.93,343
4341,5,18.25,302
4342,14,232.43,270
4343,2,31.57,272
4344,2,35.72,301
4345,2,10.03,264
4346,3,85.22,257
4347,1,8.65,262
4348,1,20.1,269
4349,4,34.51,318
4350,3,9.06,276
4351,2,9.96,335
4352,2,13.370000000000001,323
4353,3,7.39,244
4354,4,23.759999999999998,274
4355,3,10.04,339
4356,2,4.109999999999999,287
4357,3,12.620000000000001,268
4358,1,5.64,313
4359,2,7.84,283
4360,1,6.75,126
4361,3,7.949999999999999,299
4362,3,33.27,361
4363,5,69.4,336
4364,1,7.38,284
4365,3,11.18,328
4366,1,20.5,336
4367,5,34.31,319
4368,1,0.96,345
4369,4,50.18,72
4370,1,8.05,360
4371,1,4.54,338
4372,4,31.810000000000002,362
4373,1,11.46,360
4374,4,19.32,330
4375,3,25.44,162
4376,4,35.75,239
4377,1,14.31,340
4378,1,10.02,298
4379,2,17.04,287
4380,1,2.33,283
4381,4,21.78,256
4382,1,1.62,323
4383,1,25.84,224
4384,3,22.36,61
4385,2,17.97,273
4386,9,57.47,298
4387,4,17.36,190
4388,3,76.89,304
4389,1,12.81,323
4390,2,6.13,67
4391,4,28.02,299
4392,1,8.93,322
4393,7,69.84,305
4394,2,5.25,259
4395,2,7.359999999999999,354
4396,4,30.09,266
4397,8,104.35,294
4398,2,11.15,287
4399,2,193.42,324
4400,2,3.73,37
4401,7,42.31,273
4402,3,25.11,271
4403,2,9.73,214
4404,11,168.85,178
4405,1,3.34,356
4406,1,7.43,167
4407,2,9.21,212
4408,1,9.35,296
4409,4,78.16,312
4410,1,4.09,355
4411,3,61.22,305
4412,2,7.62,324
4413,1,10.06,329
4414,4,22.09,364
4415,7,68.2,95
4416,2,11.870000000000001,252
4417,5,31.73,240
4418,2,11.73,64
4419,5,41.949999999999996,99
4420,2,15.18,259
4421,3,13.71,363
4422,1,11.88,359
4423,1,4.95,349
4424,9,175.26,303
4425,1,14.25,307
4426,7,112.42,239
4427,18,404.29,297
4428,1,4.5,173
4429,3,34.64,353
4430,1,8.18,359
4431,3,315.0,283
4432,4,35.6,321
4433,1,21.93,345
4434,2,12.36,326
4435,2,16.9,352
4436,5,31.369999999999997,251
4437,1,4.91,285
4438,2,121.43,292
4439,1,7.43,315
4440,2,6.8100000000000005,333
4441,2,13.280000000000001,322
4442,1,3.22,354
4443,1,10.48,5
4444,3,14.59,230
4445,1,8.37,305
4446,3,23.259999999999998,307
4447,3,19.65,304
4448,2,16.82,353
4449,2,7.26,238
4450,20,155.03,276
4451,1,2.06,270
4452,2,26.17,217
4453,7,78.82,271
4454,3,24.869999999999997,223
4455,12,120.72,157
4456,6,38.800000000000004,8
4457,4,26.27,266
4458,7,40.25,306
4459,4,44.14,360
4460,1,8.5,282
4461,5,36.44,303
4462,1,9.35,283
4463,3,38.87,311
4464,2,14.67,331
4465,1,5.43,321
4466,18,184.67,321
4467,2,30.58,270
4468,1,6.0,239
4469,2,5.25,308
4470,4,42.21,273
4471,3,11.68,257
4472,2,12.129999999999999,343
4473,3,39.67,134
4474,1,37.91,9
4475,1,4.57,303
4476,2,14.84,236
4477,2,20.61,309
4478,6,36.65,169
4479,3,20.86,151
4480,16,239.24,288
4481,12,106.72999999999999,274
4482,1,8.25,310
4483,1,10.81,234
4484,2,13.149999999999999,353
4485,2,8.75,240
4486,2,40.769999999999996,303
4487,4,38.61,227
4488,3,17.23,345
4489,1,2.17,323
4490,2,18.01,127
4491,3,15.06,146
4492,2,5.93,328
4493,6,53.230000000000004,238
4494,2,31.64,306
4495,6,41.09,147
4496,6,36.53,37
4497,14,273.33000000000004,256
4498,2,15.0,141
4499,1,12.32,140
4500,1,11.69,349
4501,2,17.03,302
4502,6,37.09,214
4503,1,6.75,118
4504,2,12.93,322
4505,1,11.19,309
4506,13,233.69,291
4507,1,9.48,253
4508,2,10.24,305
4509,1,0.55,31
4510,3,12.55,270
4511,3,15.21,327
4512,6,40.45,289
4513,3,61.46,119
4514,1,1.38,116
4515,3,14.600000000000001,238
4516,1,4.26,220
4517,3,41.29,256
4518,3,169.17,318
4519,8,35.910000000000004,33
4520,3,15.01,231
4521,3,10.81,178
4522,1,4.37,129
4523,12,91.94,232
4524,3,27.29,278
4525,6,28.77,180
4526,1,10.25,323
4527,3,17.35,60
4528,3,26.79,346
4529,1,3.96,263
4530,1,4.91,364
4531,1,5.73,349
4532,2,20.5,327
4533,1,4.02,299
4534,3,24.44,46
4535,2,18.11,99
4536,2,47.01,35
4537,7,38.629999999999995,225
4538,4,135.78,277
4539,2,12.65,310
4540,7,71.16999999999999,300
4541,2,10.36,336
4542,8,678.04,121
4543,2,9.540000000000001,322
4544,1,22.25,286
4545,18,190.81,250
4546,1,5.28,299
4547,4,45.3,298
4548,5,11.6,300
4549,2,11.52,95
4550,3,23.41,319
4551,11,72.71000000000001,182
4552,2,10.25,338
4553,5,25.69,255
4554,2,17.46,334
4555,1,1.77,250
4556,1,4.91,316
4557,3,15.52,232
4558,8,70.61999999999999,268
4559,1,2.11,12
4560,1,16.12,231
4561,1,11.43,173
4562,3,16.71,233
4563,2,10.43,329
4564,1,1.62,323
4565,3,19.94,318
4566,4,36.2,19
4567,3,35.620000000000005,324
4568,1,13.44,80
4569,2,4.68,327
4570,2,97.54,312
4571,3,19.64,233
4572,11,154.85,327
4573,1,11.18,323
4574,3,10.64,348
4575,2,7.49,251
4576,5,60.03,330
4577,25,342.99,285
4578,1,8.93,338
4579,1,7.43,334
4580,1,7.23,211
4581,12,72.17,238
4582,1,6.54,331
4583,1,1.77,274
4584,3,44.63,309
4585,3,6.140000000000001,252
4586,4,36.12,283
4587,20,459.76,270
4588,1,2.66,310
4589,6,40.43,309
4590,3,21.9,178
4591,4,17.22,349
4592,2,67.97,228
4593,2,10.5,275
4594,1,7.23,338
4595,4,26.439999999999998,331
4596,1,6.13,338
4597,1,4.19,312
4598,6,47.17,265
4599,1,4.38,255
4600,3,14.59,317
4601,2,6.4,233
4602,1,17.37,99
4603,2,23.36,302
4604,32,279.7,263
4605,1,9.0,356
4606,6,74.86000000000001,274
4607,1,17.66,156
4608,1,20.19,323
4609,2,14.05,327
4610,1,6.75,331
4611,5,52.81,317
4612,3,26.25,303
4613,5,19.29,272
4614,1,8.88,352
4615,5,52.61,288
4616,2,10.06,276
4617,1,13.5,148
4618,1,8.04,285
4619,2,7.63,247
4620,4,34.85,289
4621,7,32.65,309
4622,1,8.18,338
4623,13,109.7,136
4624,3,17.16,274
4625,1,6.6,275
4626,3,24.77,310
4627,1,6.75,299
4628,6,36.43,317
4629,17,336.94,261
